artist,album,track_name,track_id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
David Gilmour,Rattle That Lock (Deluxe),Rattle That Lock,6IYLjqSKQ4ma8FwlZd9LLI,2015,46,0.71,0.62,0,-11.62,0,0.0422,0,0.165,0.786,120.069,295573,4
David Guetta,Nothing but the Beat (Ultimate Edition),Turn Me On (feat. Nicki Minaj),6T27IN7Ai94BeDv6PPCmoC,2012,64,0.704,0.793,8,-2.266,1,0.0591,0,0.575,0.412,127.96,199680,4
David Guetta,Nothing but the Beat (Ultimate Edition),Play Hard (feat. Ne-Yo & Akon),5YPMEOJ58kfl56VHxTgwx3,2012,69,0.691,0.921,8,-1.702,0,0.0533,0,0.331,0.8,130.072,201000,4
David Guetta,Nothing but the Beat (Ultimate Edition),Little Bad Girl (feat. Taio Cruz & Ludacris),55VzNhbcf0Gxf6qRCUAV01,2012,57,0.668,0.829,11,-2.748,0,0.0334,0,0.358,0.648,127.0,192276,4
David Guetta,One More Love,Sexy Bitch (feat. Akon),127uq83uGFapbddqiMUKky,2010,76,0.813,0.627,11,-5.018,0,0.0486,0.000616,0.131,0.801,130.011,195853,4
David Guetta,One More Love,Gettin' Over You (feat. Fergie & LMFAO),0V7QchMrfTCk3gf0iAtl2R,2010,60,0.615,0.913,10,-5.077,0,0.0816,0,0.0773,0.45,129.944,188000,4
David J,On Glass,this Vicious Cabaret,6LXeZAOrJkpY3jP1TlAJ3m,2006,0,0.459,0.456,0,-9.742,1,0.0354,0,0.293,0.565,136.147,203507,4
De Nalgas,Vulgar Dulce Hogar,"Pare de Sufrir, Pare de Mamar",2or5pBpnPtcjthlNt06w1P,2016,35,0.674,0.973,0,-2.758,1,0.0618,0,0.36,0.802,105.029,179257,4
Dead Or Alive,Youthquake,You Spin Me Round (Like a Record),7uHO4AmKtyGa5v5fsElGoC,1985,1,0.567,0.943,6,-7.992,0,0.0387,0.0965,0.544,0.965,128.207,199667,4
The Dead Weather,I Feel Love (Every Million Miles),I Feel Love (Every Million Miles),5gLr6cmDqa1FI4qhb7sUsw,2015,0,0.404,0.919,4,-6.76,1,0.139,0,0.0932,0.207,93.92,196000,4
Deap Vally,Sistrionix,Baby I Call Hell,3LBkRFoMoyWzhdUeIMJKrc,2013,38,0.383,0.917,9,-4.516,0,0.195,4.35e-05,0.409,0.443,79.362,180400,4
Death,Leprosy (Deluxe Reissue),Leprosy,6QzjXmQ1mHNYHrwNurA9vJ,2014,43,0.222,0.985,10,-5.484,1,0.136,0.109,0.0592,0.0984,108.994,380440,3
Death Angel,Relentless Retribution,Relentless Revolution,7gN0dtuR8HWynCfDV6crfd,2010,0,0.516,0.981,11,-4.776,1,0.133,0.562,0.304,0.307,76.025,268400,4
Death Angel,The Ultra-Violence,The Ultra-Violence,20bJTQOaoHqeCHBhqIgcTl,1987,40,0.242,0.99,4,-3.725,0,0.219,0.693,0.153,0.19,110.976,633600,4
Death From Above 1979,"You're A Woman, I'm A Machine",Little Girl,1Y5x0fSVMQu4PZnhXbC8q5,2004,39,0.528,0.954,7,-6.604,1,0.0888,0.000232,0.13,0.632,162.0,240080,4
Death of the Cool,Can't Let Go,Can't Let Go,4VMyorGQhPALOBWOu1AYNo,2007,20,0.607,0.849,1,-5.746,1,0.0571,0.0465,0.0838,0.458,160.014,215680,3
Deep Purple,Machine Head (Remastered),Highway Star - Remastered 2012,3uMmllZo1AfoEnVT4ENCD3,1972,66,0.307,0.909,9,-7.08,0,0.0574,0.0336,0.125,0.443,173.674,366136,4
Deep Purple,Machine Head (Remastered),Smoke On The Water - Remastered 2012,5MMnwYs0hIxkENRsbkWJ2G,1972,72,0.598,0.676,0,-9.211,1,0.0279,0.225,0.112,0.805,114.169,340742,4
Def Leppard,Hysteria,Pour Some Sugar On Me,1aZLIbKEdsyqxyD6iNcrbA,1987,64,0.267,0.953,1,-4.899,0,0.096,0,0.283,0.568,84.989,267307,4
Deicide,In the Minds of Evil,In the Minds of Evil,3D6ZPZrFk2CHZCJ2STxHW7,2013,45,0.535,0.889,10,-5.547,0,0.0533,0.41,0.329,0.327,97.493,233048,4
Deicide,Scars Of The Crucifix,Scars Of The Crucifix,3ztZNULykf6ijrqJRcfZAJ,2004,32,0.268,0.993,10,-4.048,0,0.0874,0.873,0.0937,0.111,97.991,188293,4
Demon,Night of the Demon,Night of the Demon,6DVC4WmdKR19C3KfTzyg6D,1981,39,0.516,0.962,2,-2.528,0,0.0893,0.0142,0.559,0.62,131.818,198427,4
Depeche Mode,Sounds of the Universe (Deluxe),Wrong,1EpjMVaoloW4sLIdfVD6P8,2009,57,0.517,0.876,11,-3.276,0,0.0362,0,0.247,0.236,81.866,193680,4
Depeche Mode,Violator,Personal Jesus,4P9iHeHiwzZAqvQCdoLkGg,1990,58,0.657,0.803,1,-8.08,1,0.0392,0.0226,0.0583,0.834,129.861,223880,4
Depeche Mode,Violator (Deluxe),Personal Jesus,2wUlYDGGXlSvm2NkGj0Qio,1990,61,0.682,0.742,11,-7.595,1,0.0492,0.209,0.0979,0.356,130.033,294773,4
Derek & The Dominos,An Anthology,Layla,4qbPYIqTwAf5OIzrRLQ49q,1972,0,0.464,0.767,1,-8.499,1,0.0463,0.172,0.327,0.373,115.5,427674,4
DEV,The Night The Sun Came Up,In The Dark,1pbHy9VBpSyZh56xuujZz0,2012,54,0.736,0.823,8,-4.231,1,0.0675,0.000914,0.33,0.442,124.954,226227,4
DevilDriver,The Fury Of Our Maker's Hand [Special Edition],End Of The Line,5ZKb7ts6zcjZkkbupIOStT,2005,42,0.524,0.987,9,-4.494,1,0.0716,0.00314,0.0324,0.179,92.489,302307,4
DEVO,Freedom of Choice,Whip It,4sscDOZCkbLSlDqcCgUJnX,1978,64,0.78,0.869,9,-7.255,1,0.0517,0.004,0.0621,0.957,157.902,161133,4
Dexys Midnight Runners,Too Rye Ay (Deluxe Edition),Come On Eileen,3RKl5yjCyj1hqOJ3TeFqyQ,1982,0,0.465,0.619,0,-9.036,1,0.0488,0,0.269,0.833,108.293,273720,4
Die Antwoord,Donker Mag,Ugly Boy,0zSGK8ZpVuo0XdIY21Vyrh,2014,0,0.822,0.669,10,-5.358,0,0.182,0,0.188,0.602,102.035,213607,4
Die Antwoord,Mount Ninji and da Nice Time Kid,Banana Brain,6XSEz4r6cUwOZgWvE51zDT,2016,0,0.74,0.93,1,-5.662,1,0.0798,0.0156,0.128,0.254,150.085,288479,4
Die Antwoord,$O$,Enter The Ninja,5KoSOyStzFgRHZ3xaU2NwA,2010,0,0.687,0.783,8,-5.691,1,0.0844,0,0.112,0.413,152.02,307813,4
Die Antwoord,Ten$ion,I Fink U Freeky,6QWpolEawxnSNfYOmYFG0M,2012,0,0.844,0.751,6,-6.5,1,0.223,1.71e-05,0.499,0.514,129.985,280920,4
Die Antwoord,Ten$ion,Fatty Boom Boom,0DlgK6jvsAK8eaaWg6k22q,2012,0,0.883,0.85,2,-4.964,1,0.211,1.82e-05,0.158,0.707,93.951,225987,4
Die Antwoord,Ten$ion,Baby's on Fire,7rmUSOrOLRBzI8Uq63qYcR,2012,0,0.829,0.844,4,-4.329,0,0.0966,0.00148,0.171,0.762,130.04,236840,4
Dimmu Borgir,Puritanical Euphoric Misanthropia,Puritania - Studio,7m8LtvnksLxuGI3TDzPL8D,2001,0,0.303,0.969,8,-2.466,1,0.162,0.844,0.417,0.163,109.384,186488,5
Dio,Holy Diver,Rainbow In The Dark,4ggy61YkrNendRHDi8fmNF,1983,50,0.51,0.849,9,-10.946,0,0.0359,0.189,0.0301,0.546,117.444,255600,4
Dizzy Mizz Lizzy,Dizzy Mizz Lizzy - Rotator [Remastered] (Remastered Version),Rotator - 2010 Digital Remaster,2aIvwKlRGpyO9509linP0O,1993,17,0.344,0.856,0,-5.178,1,0.054,0.00431,0.858,0.582,141.918,210467,3
Dire Straits,Brothers In Arms,Walk Of Life,3Ud6fFep5ZlXzRWw6Sm8no,1985,6,0.462,0.918,4,-8.507,1,0.0959,0.00033,0.126,0.802,172.427,249960,4
The Doors,American Nights - In Concert,Gloria - Live,7gf3Brl7VbnMHn07BVKUoq,1991,44,0.508,0.403,9,-12.423,1,0.0425,3.01e-06,0.256,0.608,128.504,378080,4
The Doors,The Doors,The Crystal Ship,0gWvVB4bGvADocoPMEDy3K,1967,61,0.313,0.42,10,-9.806,1,0.0303,2.35e-06,0.126,0.339,178.711,152000,4
The Doors,The Doors,Alabama Song (Whisky Bar),0JNZGIavoUrdup1NsgJOQs,1967,56,0.568,0.645,5,-8.363,1,0.0416,0,0.191,0.901,170.676,197400,4
The Doors,The Doors,Light My Fire,5uvosCdMlFdTXhoazkTI5R,1967,69,0.413,0.725,3,-5.787,0,0.0324,2.16e-05,0.0905,0.44,124.618,429760,4
The Doors,The Doors,The End,5UgT7w6zVZjP3oyawMzbiK,1967,60,0.347,0.302,0,-12.104,1,0.0291,9.17e-05,0.14,0.0332,105.702,703373,4
The Doors,Full Circle,The Mosquito,5rMfihaxthEm9rMDSnNk1r,1972,37,0.401,0.707,0,-12.741,0,0.0733,0.447,0.0818,0.823,147.712,319493,4
The Doors,L.A. Woman,Love Her Madly,3MFFDRC4wTN9JNGtzXsZlN,1971,64,0.565,0.587,4,-7.393,0,0.0317,0.00493,0.0416,0.966,147.462,198467,4
The Doors,L.A. Woman,L.A. Woman,6DmfWj5kOa1fX8AwN9byOn,1971,64,0.354,0.731,2,-9.178,1,0.0382,0.00124,0.115,0.697,170.633,471160,4
The Doors,L.A. Woman,Riders on the Storm,14XWXWv5FoCbFzLksawpEe,1971,72,0.55,0.722,11,-11.729,0,0.0283,0.0129,0.11,0.716,103.886,434720,4
The Doors,Morrison Hotel,Roadhouse Blues,1Q5kgpp4pmyGqPwNBzkSrw,1970,70,0.623,0.633,9,-8.212,1,0.0304,4.6e-05,0.147,0.895,121.119,243827,4
The Doors,The Soft Parade,Touch Me,4BVE5tIIpYabZcYCbephNW,1969,65,0.425,0.903,1,-4.801,1,0.0732,0.0128,0.117,0.769,108.748,190253,4
The Doors,Strange Days,Strange Days,4WFVX3E568hdAixIj3U222,1967,51,0.411,0.763,9,-6.738,0,0.0541,0.00447,0.329,0.462,121.57,186560,4
The Doors,Strange Days,Love Me Two Times,67HxeUADW4H3ERfaPW59ma,1967,64,0.684,0.698,9,-6.219,1,0.041,5.16e-06,0.122,0.839,132.846,195107,4
The Doors,Waiting for the Sun,Love Street,5Q2Im8o4RthlAMkvUMYwGj,1968,56,0.709,0.305,9,-14.809,0,0.0397,0,0.265,0.483,118.821,169533,4
The Doors,Waiting for the Sun,My Wild Love,6OQCLaG8vDoRcgi7vzYEQK,1968,38,0.311,0.269,3,-18.388,1,0.273,0,0.587,0.256,201.722,179840,5
The Doors,Waiting for the Sun,We Could Be so Good Together,4CIGLBUyPKZzHoYankmQzk,1968,37,0.505,0.359,7,-13.028,1,0.0422,0,0.102,0.799,143.439,143267,4
The Doors,Waiting for the Sun,Five to One,5FlBGGwGuqYmqr0qeBWrxe,1968,56,0.615,0.401,4,-14.07,0,0.0507,0,0.086,0.672,87.959,264960,4
Doyle,Abominator,Abominator,6wCG6MUNKwktjSmM74ZIcR,2013,0,0.122,0.956,11,-3.005,1,0.139,0.2,0.415,0.301,80.936,240347,4
DragonForce,Killer Elite,Through The Fire And Flames,1iTb2vi8Bls7QY6CKL2gj2,2016,52,0.111,0.952,0,-4.864,0,0.131,0.00645,0.345,0.126,200.074,439213,4
DragonForce,The Power Within,Cry Thunder,45W8En2qul3ljQKzIbsyT4,2012,32,0.268,0.965,11,-3.144,0,0.0711,7.69e-06,0.274,0.57,130.151,317613,4
DragonForce,Sonic Firestorm,Fury Of The Storm,0qTjb7p9gbojEemSJP71Yd,2004,55,0.227,0.905,4,-5.104,0,0.0788,0.194,0.363,0.182,199.798,406840,4
Duane Eddy,Especially for You,Peter Gunn,3owKZYdWWzNcThn3NLRkb3,1959,49,0.539,0.74,10,-7.315,1,0.0401,0.893,0.399,0.726,123.83,150867,4
The Dubliners,The Dubliners (Bonus Track Edition),The Rocky Road to Dublin - Live,6Mer1LOfJDd7vUbeWXODrq,1964,51,0.625,0.836,11,-6.416,0,0.383,0.00218,0.684,0.92,142.749,154987,3
Duck Sauce,Quack,Barbra Streisand,1WHx2541uqQd3bDNYwwOaC,2014,0,0.694,0.813,1,-4.129,1,0.335,0.000467,0.249,0.741,127.834,264814,4
Duffy,Rockferry (intl Deluxe Edition),Mercy,1dKm4a7TOYFzzTQvU59C59,2008,0,0.793,0.859,0,-3.774,1,0.0332,0.000356,0.133,0.964,129.912,219920,4
Eagles Of Death Metal,Peace Love Death Metal,Speaking in Tongues,7bUrudG40BOEGglkNtU1h3,2004,35,0.515,0.976,1,-4.178,0,0.123,0.000952,0.0835,0.64,147.693,169733,4
Eagles Of Death Metal,Peace Love Death Metal,Miss Alissa,0YQXMFYxfHNagYPgQvurKH,2004,0,0.55,0.991,1,-3.704,1,0.12,0,0.197,0.882,172.389,158600,4
"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,0eEncOnmSHqnm1sgXsjUSA,1978,0,0.697,0.832,9,-7.264,1,0.0298,0.00131,0.269,0.979,125.926,215093,4
"Earth, Wind & Fire",I Am,Boogie Wonderland,6ztstiyZL6FXzh4aG46ZPD,1979,75,0.802,0.756,2,-10.791,0,0.0349,0.00765,0.0521,0.963,131.715,288293,4
Eddie Meduza,Garagetaper,Reaktorn läck i Barsebäck,3o6vSnVpi4Iq9yDtwQDKH1,1980,45,0.509,0.714,4,-5.28,1,0.0342,0.78,0.138,0.58,151.857,235840,4
Editors,The Back Room,Munich,65gtizQxIN8tywyPTreXue,2005,0,0.175,0.875,7,-4.383,0,0.0527,0.0347,0.324,0.394,149.366,226427,4
Editors,An End Has A Start,The Racing Rats,4ms8YnbkRLd8LmedZrULFb,2007,0,0.312,0.831,7,-3.576,1,0.0499,1.25e-05,0.0768,0.232,153.145,257600,4
Editors,In This Light And On This Evening (Deluxe),In This Light And On This Evening,250rMZi8G6XRRt8rKDjfHM,2009,0,0.352,0.637,4,-5.835,0,0.0343,0.825,0.164,0.208,148.009,260560,4
Editors,In This Light And On This Evening (Deluxe),Papillon,5sy5qa4wvxKJlMsMXL5oQs,2009,0,0.502,0.948,7,-5.385,1,0.0608,0.00426,0.263,0.643,126.003,324133,4
Editors,In This Light And On This Evening (Deluxe),You Don't Know Love,7dIpXA4ZdOdtRMH4VoWS1X,2009,0,0.485,0.703,4,-5.086,0,0.0352,0.00227,0.344,0.528,128.951,278667,4
Editors,In This Light And On This Evening (Deluxe),Eat Raw Meat = Blood Drool,28vzen2ljAb2YkFrCHtXci,2009,0,0.378,0.784,9,-4.724,0,0.0645,0.00518,0.33,0.362,171.96,293053,4
Edwin Starr,War And Peace,War,10R3y9QoUP29eVlED6Chth,1970,0,0.579,0.653,11,-12.453,1,0.182,0,0.239,0.804,109.312,200267,4
Electric Light Orchestra,Discovery,Last Train to London,6xE6ZWzK1YDDSYzqOCoQlz,1979,68,0.727,0.537,7,-9.785,1,0.0295,0.000789,0.349,0.954,121.493,270067,4
Electric Light Orchestra,Out of the Blue,Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,1977,79,0.388,0.338,10,-10.054,1,0.0329,3.73e-06,0.248,0.478,177.765,303373,4
Electric Light Orchestra,Time,Hold On Tight,6yBbmHFTxihIDFAerzDMGi,1981,58,0.439,0.794,7,-11.792,1,0.0633,1.69e-06,0.434,0.748,145.056,186600,4
Elton John,Don't Shoot Me I'm Only The Piano Player (Remastered),Crocodile Rock,4v6koasIv1ksU2P9iWqfRV,1973,0,0.621,0.8,4,-7.284,0,0.0344,1.51e-05,0.0591,0.968,149.91,235440,4
Elvis Costello & The Attractions,This Year's Model,Pump It Up,0JgMHia55MBfhfqZIRi3kF,1978,0,0.644,0.814,11,-6.036,1,0.0385,0.000617,0.107,0.965,138.999,196680,4
Elvis Presley,Blue Hawaii,Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC,1961,79,0.396,0.293,2,-14.062,1,0.0275,0.000196,0.105,0.343,100.307,182360,3
Elvis Presley,Elvis Forever: The Best of Elvis Presley,Loving Arms,1Z8UY6A88PkXDGWp80Uab1,2017,0,0.299,0.386,4,-12.162,1,0.046,0.000116,0.436,0.328,145.714,169493,4
Eminem,Curtain Call: The Hits,"Lose Yourself - From ""8 Mile"" Soundtrack",1a3xfVZyJnlKn4t65ccBbp,2005,61,0.703,0.746,2,-4.718,1,0.257,1.8e-05,0.357,0.0655,171.387,321213,4
Eminem,The Eminem Show,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,2002,88,0.908,0.669,7,-2.827,1,0.0738,0,0.237,0.662,112.238,290320,4
Eminem,The Marshall Mathers LP,Stan,3UmaczJpikHgJFyBTAJVoz,2000,84,0.78,0.768,6,-4.325,0,0.238,2.34e-06,0.518,0.507,80.063,404107,4
Ennio Morricone,Sacco e Vanzetti (Original Motion Picture Soundtrack) [Remastered],Here's to you (feat. Joan Baez),0o7aA8TNb6zHreGzcDsSU1,1971,52,0.434,0.576,0,-6.407,1,0.0361,0,0.164,0.447,112.661,188827,4
Entombed,Clandestine (Full Dynamic Range Edition),Stranger Aeons,6o0OseN0OhIpB0FPm7h8Qu,1991,20,0.315,0.934,1,-9.302,1,0.107,0.872,0.339,0.286,84.162,206667,4
ERA,Era I 2002,Ameno,7mfvOqsvzZaUl7sfbcNk4E,2002,61,0.605,0.532,1,-10.872,0,0.0337,0.000576,0.0762,0.139,102.804,235227,4
Evile,Enter The Grave,Thrasher,3ghhd7sdIcWrWL4yeYc81Q,2007,41,0.483,0.993,4,-3.244,1,0.122,0.131,0.173,0.0653,104.018,189360,4
Evile,Enter The Grave,Burned Alive,3EAEZrEW13JH6X9y1B8YCM,2007,16,0.477,0.983,1,-4.294,1,0.11,0.132,0.173,0.169,94.998,354920,4
Evile,Five Serpent's Teeth,In Dreams Of Terror,65T7xTzopi8ZDh9y8QJZB3,2011,22,0.321,0.995,8,-4.748,1,0.0788,0.389,0.312,0.352,132.842,309680,4
Evile,Five Serpent's Teeth,Cult,7jkdjLkhSQRcVA3lsnTClQ,2011,38,0.51,0.911,10,-5.048,1,0.0361,0.072,0.138,0.558,140.053,291960,4
Evile,Five Serpent's Teeth,Eternal Empire,6Nx6pGCGIFXveEHfgh5uE6,2011,15,0.386,0.978,10,-4.841,1,0.0618,0.5,0.0681,0.334,106.303,334653,4
Evile,Five Serpent's Teeth,Xaraya,6sRf8ViCZDz3GseyhThHeG,2011,16,0.321,0.976,4,-4.949,1,0.07,0.59,0.0793,0.362,158.612,364160,4
Evile,Five Serpent's Teeth,Origin Of Oblivion,3WYBSBjJrl4viY80CIoCmy,2011,14,0.506,0.988,8,-4.53,1,0.146,0.514,0.166,0.342,102.973,296227,4
Evile,Five Serpent's Teeth,Centurion,0aIsKlkxwMIFhkHWOgTeps,2011,14,0.252,0.963,8,-4.595,1,0.0897,0.0902,0.0774,0.324,155.329,345867,4
Evile,Five Serpent's Teeth,In Memoriam,4QJ51tSPK6EHkW7UJa6Sga,2011,33,0.26,0.497,1,-9.466,0,0.0354,0.329,0.103,0.0568,100.236,348480,4
Evile,Skull,Head of the Demon,3FSJNci6zaV2wimTbfg1vY,2013,15,0.191,0.949,10,-4.032,1,0.1,0.0924,0.0905,0.447,195.872,264200,4
Evile,Skull,Outsider,2lVek0vfjKl0TSL5Avpnp0,2013,13,0.272,0.996,4,-3.949,1,0.0963,0.584,0.132,0.156,102.675,217360,4
Exodus,The Atrocity Exhibition - Exhibit A,Funeral Hymn,5jvJDRJOl0TiIBYmw4vOHH,2007,0,0.209,0.96,2,-4.411,1,0.0911,0.0923,0.415,0.418,200.064,517904,4
Exodus,Blood In Blood Out,Collateral Damage,019HPbRh9BvRSrCvJqd6Ql,2014,0,0.458,0.993,1,-4.048,1,0.102,0.355,0.193,0.232,162.942,327760,4
Exodus,Blood In Blood Out,Salt the Wound (feat. Kirk Hammett),2u2QiUmFc0q7wNdpdwwakK,2014,0,0.55,0.977,2,-4.866,1,0.0597,0.0761,0.262,0.359,104.974,264600,4
Exodus,Blood In Blood Out,BTK,6Tj5eF5IxZC3t8Yun5J0gt,2014,0,0.295,0.97,7,-5.476,1,0.0825,0.763,0.331,0.183,109.104,416053,3
Exodus,Exhibit B: The Human Condition,The Ballad Of Leonard And Charles,77f9i7qiagq4mF0Fh3DUWO,2010,0,0.268,0.99,3,-5.561,1,0.14,0.0842,0.115,0.0767,97.269,434293,4
Exodus,Fabulous Disaster,Fabulous Disaster,0dlTfl8E5uOoULYGNJD0a8,1989,37,0.348,0.987,1,-5.8,1,0.141,0.895,0.823,0.297,104.964,295053,4
Exodus,Impact Is Imminent,Lunatic Parade,2e1Biaf4gezTm9i0ps9INY,1990,23,0.331,0.985,9,-5.925,1,0.202,0.0564,0.216,0.266,156.632,253173,4
Exodus,Pleasures of the Flesh,Brain Dead,2lyAYaGg9kzorHvKOBxtC3,1987,31,0.279,0.875,9,-5.787,1,0.0784,0.231,0.109,0.395,163.51,255173,4
Exodus,Shovel Headed Kill Machine,Going Going Gone,3fm1MesDFmQ8tHIIeWUw18,2005,0,0.531,0.992,10,-4.081,1,0.134,0.0205,0.0697,0.314,95.017,299320,4
Exodus,Tempo of the Damned,Blacklist,7a5bYrP2zzXIGaehSbKOKR,2004,0,0.534,0.969,3,-3.378,1,0.0535,0.564,0.269,0.598,75.005,376920,4
Faith No More,The Real Thing,Epic,4ReyTz0y3TGkX48wO3Llot,1989,67,0.358,0.893,4,-7.486,0,0.12,0.0524,0.126,0.262,174.238,293653,4
Metallica,Kill 'Em All (Remastered),Hit The Lights - Remastered,4hh0IO5OHTigfnPTpDleL7,1983,48,0.264,0.97,4,-5.526,0,0.205,0.187,0.12,0.278,160.727,255867,4
Metallica,Kill 'Em All (Remastered),The Four Horsemen - Remastered,5RrnDgjoFxDINI5aFQPZXt,1983,51,0.224,0.938,0,-6.907,1,0.408,0.0765,0.106,0.327,203.79,432547,4
Metallica,Kill 'Em All (Remastered),Motorbreath - Remastered,6RqEJvpEzzlwj8g0wKG1ln,1983,56,0.289,0.934,1,-6.085,1,0.157,0.0515,0.086,0.347,173.872,187840,4
Metallica,Kill 'Em All (Remastered),Jump In The Fire - Remastered,4fVBFyglBhMf0erfF7pBJp,1983,53,0.29,0.908,5,-5.677,0,0.106,0.0118,0.33,0.659,178.359,281293,4
Metallica,Kill 'Em All (Remastered),(Anesthesia) Pulling Teeth - Remastered,4hsJQXAXPbni5QyChVzVsD,1983,47,0.176,0.887,7,-7.585,1,0.0729,0.822,0.619,0.15,99.206,254560,4
Metallica,Kill 'Em All (Remastered),Whiplash - Remastered,38fIaph07Kd8ZIN6l17ZJs,1983,61,0.384,0.916,4,-6.468,0,0.0983,0.422,0.14,0.192,158.042,248547,4
Metallica,Kill 'Em All (Remastered),Phantom Lord - Remastered,5R5b3EZkGsYsZz2XdUNrXI,1983,47,0.21,0.975,1,-5.302,0,0.309,0.0308,0.0873,0.129,159.384,301293,4
Metallica,Kill 'Em All (Remastered),No Remorse - Remastered,2uQBTkujGFuwUnA0fi5Qnb,1983,48,0.297,0.916,4,-5.975,0,0.162,0.358,0.383,0.239,96.773,386560,4
Metallica,Kill 'Em All (Remastered),Seek & Destroy - Remastered,28WmNsclKsrVmdv3tDmoYU,1983,68,0.445,0.964,9,-5.493,1,0.282,0.0132,0.0773,0.448,140.817,414720,4
Metallica,Kill 'Em All (Remastered),Metal Militia - Remastered,2TBRfDnfwsOIaGxkkXFBN2,1983,48,0.166,0.957,9,-5.323,1,0.142,0.00724,0.115,0.235,175.828,311467,4
Pink Floyd,Animals,Dogs,2jvuMDqBK04WvCYYz5qjvG,1977,59,0.321,0.479,2,-11.395,0,0.05,0.00475,0.151,0.14,109.289,1025280,4
Pink Floyd,Animals,Pigs (Three Different Ones),0gEaeqVRHPzRc7HMXtOKc7,1977,57,0.419,0.575,4,-12.22,0,0.0897,0.459,0.895,0.354,129.267,685880,4
Pink Floyd,Animals,Sheep,55e99bv2wlgTYtNEYHWtN1,1977,55,0.28,0.716,9,-12.095,0,0.0983,0.52,0.512,0.0618,135.378,619079,4
Interpol,Interpol,Lights,0pbWPDoOQ6ahqn30gjm5Ne,2010,0,0.47,0.763,7,-7.003,1,0.0348,0.177,0.699,0.108,125.935,337867,4
Interpol,Interpol,Barricade,6tMTUiDe25SmmTNhXI6fZO,2010,0,0.584,0.873,4,-5.813,0,0.0554,0.00109,0.0953,0.667,126.451,250000,4
Behemoth,The Satanist,Ora Pro Nobis Lucifer,0xwfDhU1YaXmNFnwhToFrT,2014,38,0.106,0.986,1,-4.179,1,0.106,7.67e-05,0.0719,0.0557,175.981,335213,4
10cc,The Original Soundtrack,I'm Not In Love,5HQEmiV2lKnSO6qa2fsR7x,1975,69,0.404,0.523,4,-15.7,1,0.0575,0.000498,0.282,0.164,133.738,366640,4
ABBA,Arrival,Fernando,1IxDBsZdVMhfkLqrZjARpk,1976,0,0.353,0.526,9,-8.868,1,0.0299,2.17e-06,0.0762,0.467,110.517,255533,4
ABBA,The Essential Collection,Dancing Queen,1rMfDvE2C8ne8UZj847rKM,2012,62,0.508,0.825,9,-9.627,1,0.0451,0.00133,0.376,0.715,100.548,233440,4
ABBA,Voulez-Vous,Gimme! Gimme! Gimme! (A Man After Midnight),2PzCOP5Aj9SABiBgNEZ52G,1979,0,0.747,0.492,10,-9.616,1,0.04,0.00897,0.224,0.533,119.531,292571,4
AC/DC,Back In Black,Hells Bells,69QHm3pustz01CJRwdo20z,1980,74,0.389,0.873,4,-4.768,0,0.0475,0.0055,0.273,0.303,106.767,312293,4
AC/DC,Back In Black,Shoot to Thrill,0C80GCp0mMuBzLf3EAXqxv,1980,72,0.457,0.904,2,-5.303,1,0.0747,0.0879,0.396,0.48,141.038,317427,4
AC/DC,Black Ice,War Machine,5YnNWHKCJaJKwbagXDb5Uf,2008,60,0.518,0.718,9,-4.355,1,0.0343,0.244,0.25,0.531,127.593,189787,4
AC/DC,Flick of the Switch,Guns for Hire,31F5kR9fPxI7lBV0Stfl4V,1983,42,0.49,0.902,9,-3.759,1,0.0493,0.354,0.0695,0.825,128.427,204720,4
AC/DC,High Voltage,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),7nemcVsXVFZF01iqpIIo2Y,1976,71,0.456,0.863,3,-3.551,1,0.0894,0.0538,0.0553,0.532,135.962,301227,4
AC/DC,High Voltage,Can I Sit Next to You Girl,75uv44LGpyL0DhyLli3aXh,1976,46,0.568,0.746,8,-5.844,1,0.101,0.0587,0.0924,0.467,134.987,251373,4
AC/DC,Iron Man 2,Cold Hearted Man,4IT9XxTHKgivxPk6lS8ZE5,2010,39,0.541,0.756,7,-5.556,1,0.0407,0.644,0.27,0.364,118.209,214373,4
AC/DC,Iron Man 2,Evil Walks,3KAjzE9Y4KXhSYLN0E9Kpb,2010,37,0.48,0.879,9,-4.699,1,0.0365,0.62,0.0565,0.486,101.262,263787,4
AC/DC,Let There Be Rock,Let There Be Rock,753KutoAy00apPsplMRetG,1977,63,0.332,0.725,11,-5.809,0,0.116,0.607,0.0767,0.422,182.364,366347,4
AC/DC,Powerage,Rock 'N' Roll Damnation,2308VPPaMh7Q3AX1Zap99A,1978,54,0.524,0.995,9,-2.676,1,0.106,0.147,0.0819,0.323,133.596,217640,4
AC/DC,Powerage,Sin City,3UQQ7g6J8fiMB7oldQzBoq,1978,55,0.543,0.757,9,-4.986,1,0.0497,0.626,0.103,0.22,127.648,285040,4
AC/DC,The Razors Edge,The Razors Edge,4ObCns6nM6tShx5a5tHiGC,1990,49,0.408,0.947,4,-3.522,1,0.0532,0.195,0.168,0.306,101.053,262533,4
